#Name	d=1	d=2	d=3	...
p-5S-BRCA1:p-2T-BARD1	81	181	387	609	2234	4949	6825	8112	9080	9536	9806	9962	10062	10102	10124	10129	10133	10139	10144	10145	10148	10151	10154	10156	10157	10157	10157	10157	10157	10157
miR-27a	4	11	57	120	183	321	1815	4365	6122	7326	8187	8802	9204	9425	9589	9763	9876	9954	10036	10087	10117	10141	10146	10152	10154	10156	10157	10157	10157	10157
FMN	21	87	278	1776	4000	5634	6755	7622	8226	8658	9024	9295	9519	9636	9733	9822	9899	9964	10018	10081	10134	10163	10177	10182	10185	10185	10185	10185	10185	10185
CF	46	64	83	182	235	280	666	2382	5033	7150	8460	9365	9763	9950	10038	10091	10114	10126	10132	10136	10140	10143	10150	10152	10155	10158	10158	10158	10158	10158
PIGF:PIGG	2	4	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
CAT-1	5	43	231	954	3231	5451	6447	7234	8002	8382	8757	9096	9339	9553	9670	9764	9899	9929	9979	10048	10100	10134	10150	10158	10158	10158	10158	10158	10158	10158
(OGUA:Ade)-dsDNA	4	6	7	9	13	23	51	83	162	199	236	351	542	828	1427	4120	6893	8324	9074	9661	9929	10048	10094	10119	10134	10144	10147	10149	10154	10155
lipins	5	59	423	2661	4680	6080	7114	7849	8373	8752	9096	9340	9554	9671	9765	9844	9930	9980	10049	10101	10135	10151	10156	10159	10159	10159	10159	10159	10159	10159
monocarboxylates	45	424	2675	4594	5894	7057	7773	8341	8747	9087	9333	9551	9669	9763	9842	9928	9978	10047	10099	10133	10149	10154	10157	10157	10157	10157	10157	10157	10157	10157
OSBPL5,8,10	4	16	81	433	2744	5020	6315	7159	7866	8383	8760	9097	9340	9554	9675	9768	9843	9929	9979	10048	10100	10134	10150	10155	10158	10158	10158	10158	10158	10158
TrxB	5	52	366	1434	3663	5408	6662	7374	8096	8544	8878	9192	9446	9630	9743	9826	9913	9973	10040	10097	10128	10150	10155	10158	10158	10158	10158	10158	10158	10158
TACR2	138	426	2392	4749	6156	7019	7722	8284	8679	9019	9279	9496	9613	9709	9794	9871	9936	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157	10157	10157	10157
PKB	13	64	1452	3812	5572	6719	7546	8191	8630	8996	9267	9491	9608	9705	9794	9871	9936	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157	10157	10157	10157
FLNA	17	78	1459	3823	5579	6726	7550	8194	8631	8999	9270	9494	9611	9708	9797	9874	9939	9993	10056	10109	10138	10152	10157	10160	10160	10160	10160	10160	10160	10160
CCL17,CCL22	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
FDX1,FDX1L	13	112	308	2412	4461	5841	7034	7766	8310	8726	9078	9329	9547	9668	9762	9841	9928	9978	10047	10097	10133	10148	10154	10158	10158	10158	10158	10158	10158	10158
PCK2	5	19	138	1632	3832	5525	6679	7555	8181	8615	8989	9262	9489	9608	9706	9795	9872	9937	9991	10054	10107	10136	10150	10155	10158	10158	10158	10158	10158	10158
IL3	36	104	1589	4218	5882	6768	7566	8207	8641	9005	9273	9496	9615	9710	9795	9872	9937	9991	10054	10107	10136	10150	10155	10158	10158	10158	10158	10158	10158	10158
RAS	28	105	1508	3865	5621	6749	7580	8222	8649	9014	9293	9509	9621	9713	9801	9878	9942	9995	10058	10111	10140	10154	10159	10162	10162	10162	10162	10162	10162	10162
ACO1,	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NRXNs:NLGN	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
MYS-CoA	5	57	865	3261	5325	6637	7329	8060	8528	8893	9192	9466	9636	9751	9836	9922	9981	10046	10102	10132	10152	10157	10159	10159	10159	10159	10159	10159	10159	10159
IPAF	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
GREB1	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
p-S,2T-IRAK4:oligo-MyD88:activated	17	68	1453	3821	5575	6720	7546	8190	8633	8999	9270	9494	9611	9708	9797	9874	9939	9993	10056	10109	10138	10152	10157	10160	10160	10160	10160	10160	10160	10160
MTMR8	6	57	413	2666	4668	6045	7125	7836	8345	8757	9095	9336	9555	9672	9766	9845	9931	9981	10050	10102	10136	10152	10157	10160	10160	10160	10160	10160	10160	10160
GBE1	4	6	13	26	100	1666	3993	5652	6745	7574	8198	8633	9001	9270	9492	9609	9706	9795	9872	9937	9991	10054	10107	10136	10150	10155	10158	10158	10158	10158
U5	46	58	73	149	181	216	240	307	434	669	2678	5470	7310	8505	9342	9750	9949	10043	10099	10118	10126	10133	10137	10140	10143	10148	10152	10154	10158	10159
3-beta-HSD	10	257	1353	3637	5397	6657	7376	8099	8549	8926	9192	9427	9630	9743	9826	9913	9973	10040	10097	10128	10150	10155	10158	10158	10158	10158	10158	10158	10158	10158
USP18-like	19	94	226	584	2281	4577	6111	7203	7950	8519	8832	9153	9389	9536	9642	9749	9852	9926	9983	10052	10107	10136	10150	10156	10160	10161	10161	10161	10161	10161
CGRP1	82	234	1877	4444	5967	6915	7661	8244	8648	9003	9269	9494	9613	9709	9794	9871	9936	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157	10157	10157	10157
PDGF	7	57	1444	3811	5572	6716	7547	8194	8631	8996	9268	9492	9609	9706	9795	9872	9937	9991	10054	10107	10136	10150	10155	10158	10158	10158	10158	10158	10158	10158
FANCD2:FANCI:UBE2T:FA	6	16	44	206	397	624	1034	2687	5315	7089	8264	9097	9552	9812	9955	10051	10106	10126	10138	10140	10149	10151	10154	10157	10157	10157	10157	10157	10157	10157
PLK1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BiP:Unfolded	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Malonyl-CoA	3	6	23	45	127	261	2292	4537	5967	7033	7778	8324	8735	9082	9333	9550	9669	9762	9841	9928	9978	10047	10097	10133	10148	10154	10158	10158	10158	10158
NglycoAsn-Hh	4	13	43	129	1058	2552	4714	6289	7144	7707	8403	8875	9188	9440	9623	9751	9845	9936	9996	10064	10118	10153	10174	10180	10184	10184	10184	10184	10184	10184
C-linked	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
NPFF	138	1039	3313	4977	6257	7225	7768	8401	8770	9102	9279	9554	9613	9767	9842	9871	9978	9990	10053	10106	10135	10149	10157	10157	10157	10157	10157	10157	10157	10157
SLIT2:ROBO1:Ena/VASP	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Paused	4	7	10	12	14	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17
Hikeshi	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
MLH1	3	12	35	72	173	234	407	645	2283	5018	6883	8038	8902	9377	9651	9829	9979	10070	10110	10126	10136	10140	10143	10150	10148	10152	10158	10158	10158	10158
SALM4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
Rev	5	86	230	1893	4282	5979	7299	8364	9147	9565	9792	9960	10039	10071	10099	10124	10135	10142	10145	10149	10153	10154	10156	10157	10157	10157	10157	10157	10157	10157
ARFGAP1,2,3	10	21	79	1474	3848	5599	6733	7552	8192	8631	8997	9268	9492	9609	9706	9795	9872	9937	9991	10054	10107	10136	10150	10155	10158	10158	10158	10158	10158	10158
TTF1	17	35	49	60	70	73	80	82	83	85	99	115	136	171	339	535	841	1493	4096	6170	7571	8670	9344	9689	9896	10009	10085	10112	10133	10138
PRMT5:WDR77	3	8	14	26	43	53	123	147	159	174	228	300	411	632	1143	3600	6160	7717	8766	9475	9826	10009	10082	10127	10141	10149	10155	10160	10165	10167
RUNX1	3	10	56	119	183	322	1816	4366	6125	7324	8193	8799	9207	9425	9589	9763	9881	9954	10036	10087	10123	10137	10143	10150	10154	10156	10157	10157	10157	10157
MSH3	10	13	28	45	70	106	277	474	782	1500	4055	6115	7552	8638	9332	9661	9875	10008	10078	10114	10134	10137	10141	10150	10148	10155	10158	10157	10158	10158
HSP90	74	195	1707	4288	5947	6866	7655	8251	8674	9032	9296	9518	9638	9734	9819	9896	9961	10015	10078	10131	10160	10174	10179	10182	10182	10182	10182	10182	10182	10182
HIV-1	6	15	24	31	37	42	47	56	73	93	157	495	2154	4906	7022	8357	9307	9705	9945	10030	10081	10106	10121	10128	10133	10137	10141	10149	10151	10154
K63-linked	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
UCHL5	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
EOMES	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
viral	5	20	87	1492	3974	5682	6826	7614	8232	8705	9027	9285	9493	9609	9706	9794	9871	9936	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157	10157	10157
HRH3,4:histamine	154	387	2221	4607	6064	6958	7707	8281	8679	9021	9281	9502	9616	9711	9795	9872	9937	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157	10157	10157	10157
ERBB4jmAcyt1s80	16	20	25	29	32	33	38	205	2836	5134	6107	6918	7753	8264	8676	9033	9295	9516	9642	9731	9819	9895	9958	10012	10075	10128	10157	10171	10176	10179
dALA	3	679	2038	4304	6078	6977	7567	8342	8833	9102	9414	9596	9724	9818	9909	9969	10037	10091	10126	10147	10153	10157	10157	10157	10157	10157	10157	10157	10157	10157
MyrG-SRC	14	74	1466	3843	5627	6774	7581	8241	8707	9054	9294	9505	9617	9707	9796	9873	9938	9992	10055	10108	10137	10151	10156	10159	10159	10159	10159	10159	10159	10159
IMA2	7	11	15	18	23	59	130	243	490	837	2708	5536	7404	8512	9350	9778	9985	10063	10112	10127	10134	10141	10144	10149	10151	10155	10158	10160	10161	10161
UBE2I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coactivators	218	1118	2626	5031	6863	7797	8395	9023	9385	9597	9712	9804	9910	9982	10058	10114	10151	10172	10179	10184	10184	10184	10184	10184	10184	10184	10184	10184	10184	10184
MYO9B	9	56	400	2700	4989	6303	7111	7841	8353	8751	9096	9336	9556	9676	9769	9844	9930	9980	10049	10101	10135	10151	10156	10159	10159	10159	10159	10159	10159	10159
ATG12:ATG7	2	3	4	6	8	10	13	15	18	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21
BIL	2	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
IFNL2,IFNL3:IFNLR1:JAK1:IL10RB:TYK2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TBC1D20	4	5	10	34	1505	4080	5808	6757	7561	8205	8635	8993	9263	9493	9612	9709	9794	9871	9936	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157	10157
NICD1	2	4	5	10	34	115	287	534	1565	4231	6468	7914	8632	9261	9531	9692	9806	9901	9999	10070	10109	10132	10142	10151	10154	10155	10157	10157	10157	10157
DSPP(463-1301):Integrin	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
L-Tyr	3	9	15	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16
RNASEs	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Early	4	51	405	2082	4850	6991	8332	9287	9691	9932	10025	10080	10106	10121	10128	10133	10137	10141	10149	10151	10154	10157	10157	10157	10157	10157	10157	10157	10157	10157
SN2	12	157	1351	3572	5426	6703	7377	8083	8555	8927	9213	9426	9633	9743	9825	9912	9972	10039	10094	10127	10148	10154	10158	10158	10158	10158	10158	10158	10158	10158
peptide	3	14	34	801	3158	5243	6560	7281	8038	8538	8885	9194	9422	9632	9742	9823	9911	9971	10038	10093	10126	10147	10153	10157	10157	10157	10157	10157	10157	10157
SIAH2:USP13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MTMR2:MTMR12	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LCFA(-)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HCO3-	18	820	3252	5251	6581	7299	8061	8528	8936	9191	9457	9628	9741	9823	9911	9971	10038	10093	10126	10147	10153	10157	10157	10157	10157	10157	10157	10157	10157	10157
BoNT/F:SV2:GT1b	5	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
HSP90:FKBP4:PTGES3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
SLC26A3,6	5	22	317	2457	4535	5967	7065	7809	8346	8747	9090	9336	9551	9669	9762	9841	9928	9978	10047	10097	10133	10148	10154	10158	10158	10158	10158	10158	10158	10158
UCHL5/USP15	22	159	361	2266	4467	5936	7084	7828	8398	8786	9110	9351	9567	9691	9783	9859	9935	9984	10051	10100	10135	10148	10154	10158	10158	10158	10158	10158	10158	10158
Heterotrimeric	10	107	1687	4221	5847	6804	7596	8212	8630	8997	9263	9490	9613	9709	9794	9871	9936	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157	10157	10157	10157
IKKA:IKKB:NEMO:RACK1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
BBS4	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
phospho-p38	8	23	52	88	127	304	2165	4766	6332	7154	8099	8619	8960	9165	9407	9587	9709	9771	9820	9884	9943	9997	10060	10110	10138	10150	10154	10157	10157	10157
TrxA/B1	6	51	365	1428	3662	5405	6660	7373	8089	8544	8925	9193	9445	9629	9742	9825	9912	9972	10039	10096	10127	10149	10154	10157	10157	10157	10157	10157	10157	10157
MITA	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
KDELR3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
ERBB3:RNF41	4	18	63	219	1984	4274	5802	6847	7641	8264	8678	9031	9287	9501	9620	9721	9814	9881	9944	9994	10056	10108	10135	10149	10154	10157	10157	10157	10157	10157
RAB6:GTP:COPI-independent	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CCS:Zn2+:Cu1+	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
p-T774-PKN1:AR:Androgen	19	32	56	67	72	74	76	77	79	93	109	131	166	336	533	841	1559	4017	6174	7612	8657	9375	9708	9923	10037	10086	10112	10133	10138	10140
PB1-F2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
HGF:p-2Y-MET	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
glycosylated	19	66	407	2721	5009	6275	7118	7843	8379	8758	9103	9356	9570	9685	9773	9849	9935	9986	10055	10104	10137	10151	10155	10158	10158	10158	10158	10158	10158	10158
XH2	27	78	1052	2512	4578	6209	7053	7647	8365	8844	9108	9385	9598	9725	9819	9910	9970	10038	10092	10127	10148	10154	10158	10158	10158	10158	10158	10158	10158	10158
HPTXL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TFAP2A,(TFAP2B)	32	63	203	1660	4039	5799	6968	7871	8504	8910	9297	9566	9808	9922	10013	10083	10123	10142	10155	10166	10168	10170	10170	10170	10170	10170	10170	10170	10170	10170
Ub-p-T-2S-SMAD2/3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
G0S2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
RXRA:PPARD:atRA	6	65	1038	3403	5338	6636	7347	8062	8531	8916	9188	9427	9633	9742	9825	9912	9972	10039	10096	10127	10149	10154	10157	10157	10157	10157	10157	10157	10157	10157
p-S128-BAD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDC73	41	403	2076	4849	6992	8333	9289	9692	9933	10026	10081	10107	10122	10129	10134	10138	10142	10150	10152	10155	10158	10158	10158	10158	10158	10158	10158	10158	10158	10158
PalmC-YKT6	20	77	426	2621	4641	5989	7089	7837	8365	8745	9086	9336	9551	9669	9763	9842	9928	9978	10047	10099	10133	10149	10154	10157	10157	10157	10157	10157	10157	10157
IL23A:IL12B:IL12RB1:p-TYK2:p-Y-IL23R:p-JAK2:STAT3	7	63	1452	3821	5672	6884	7733	8359	8737	9102	9358	9518	9627	9729	9843	9915	9973	10046	10100	10130	10146	10152	10156	10157	10157	10157	10157	10157	10157	10157
extended	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Connexin	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8
F1Fo	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LSR	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
RAC1:GTP,CDC42:GTP:PAK1	14	101	1490	3832	5576	6719	7544	8193	8630	8996	9267	9491	9608	9705	9794	9871	9936	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157	10157	10157	10157
Ligand:GPCR	6	175	1833	4268	5849	6815	7589	8220	8644	9007	9274	9496	9613	9709	9794	9871	9936	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157	10157	10157	10157
ADO:Fe2+	4	246	1348	3624	5383	6655	7371	8096	8548	8878	9192	9446	9630	9743	9826	9913	9973	10040	10097	10128	10150	10155	10158	10158	10158	10158	10158	10158	10158	10158
ACO2	3	12	100	400	2518	4578	5957	7067	7777	8328	8737	9082	9333	9550	9669	9762	9841	9928	9978	10047	10097	10133	10148	10154	10158	10158	10158	10158	10158	10158
VEGFA:p-6Y-VEGFR2:SH2D2A:p-Y418-SRC-1:p-Y772,Y814-AXL	11	91	1502	3834	5601	6781	7599	8205	8631	8997	9267	9491	9608	9705	9794	9871	9936	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157	10157	10157	10157
TFB2M	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
p21RAS:GTP:dephosphorylated	3	43	366	2581	4645	6004	7089	7803	8353	8745	9086	9333	9551	9669	9763	9842	9928	9978	10047	10099	10133	10149	10154	10157	10157	10157	10157	10157	10157	10157
chylomicron	3	4	8	19	27	271	1378	3652	5416	6677	7397	8115	8566	8943	9208	9460	9643	9754	9835	9921	9980	10046	10100	10130	10150	10154	10157	10157	10157	10157
LIPG	4	6	8	9	19	87	1516	3942	5683	6806	7608	8233	8655	9003	9272	9494	9609	9706	9795	9872	9937	9991	10054	10107	10136	10150	10155	10158	10158	10158
HP	19	82	259	1733	3927	5589	6737	7593	8220	8648	9014	9285	9509	9626	9723	9812	9889	9954	10008	10071	10124	10153	10167	10172	10175	10175	10175	10175	10175	10175
CD28:B7-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NEK6/NEK7	7	59	1444	3811	5572	6718	7546	8192	8629	8997	9268	9492	9609	9706	9795	9872	9937	9991	10054	10107	10136	10150	10155	10158	10158	10158	10158	10158	10158	10158
BoNT/G:SYT1:GT1b	2	8	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13
SREBP1A,2:NF-Y:SP1:MVK	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
p-YAP1	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
MMETOH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNAs	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
RET:GFRA4:PSPN	10	69	1456	3816	5574	6716	7539	8194	8631	8999	9270	9494	9611	9708	9797	9874	9939	9993	10056	10109	10138	10152	10157	10160	10160	10160	10160	10160	10160	10160
ANT	5	1285	3669	5443	6629	7516	8173	8611	8989	9262	9489	9608	9706	9795	9872	9937	9991	10054	10107	10136	10150	10155	10158	10158	10158	10158	10158	10158	10158	10158
FGFR3b	8	61	1448	3812	5572	6716	7541	8195	8632	8998	9269	9493	9610	9707	9796	9873	9938	9992	10055	10108	10137	10151	10156	10159	10159	10159	10159	10159	10159	10159
E2F1:TFDP1:PMAIP1	2	5	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
beta-catenin:destruction	8	32	136	1734	4058	5823	6949	7788	8394	8761	9135	9400	9606	9719	9808	9901	9971	10035	10091	10122	10144	10151	10156	10157	10157	10157	10157	10157	10157	10157
GDP	7	28	102	253	1994	4512	6019	6860	7620	8228	8647	9009	9272	9493	9613	9709	9794	9871	9936	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157	10157
'canonical'	22	26	32	68	242	544	2753	4836	6229	7254	8422	8649	8930	9192	9390	9597	9713	9802	9871	9946	9996	10061	10110	10145	10158	10164	10168	10168	10168	10168
COPII	6	49	378	2610	4666	5999	7099	7819	8370	8750	9092	9343	9557	9675	9768	9848	9934	9985	10054	10103	10136	10150	10154	10157	10157	10157	10157	10157	10157	10157
PTCRA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SARM:TICAM1:activated	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AM-SHDH	5	244	1347	3622	5391	6654	7371	8093	8546	8878	9194	9446	9630	9743	9826	9913	9973	10040	10097	10128	10150	10155	10158	10158	10158	10158	10158	10158	10158	10158
JAK3	51	129	1615	4294	6074	7081	7955	8519	8922	9221	9412	9553	9667	9794	9904	9967	10040	10101	10132	10149	10157	10162	10164	10165	10165	10165	10165	10165	10165	10165
Sema3A:Nrp-1:pPlexinA:Fyn:Fes:Rac-1-GTP:Rnd1	3	43	366	2583	4608	5968	7067	7808	8337	8744	9086	9336	9552	9669	9763	9842	9928	9978	10047	10099	10133	10149	10154	10157	10157	10157	10157	10157	10157	10157
AAF	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
VIM(2-85)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLEC4C:FCER1G	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
pre-MT-TT	4	5	15	114	1566	3792	5514	6676	7553	8182	8616	8990	9263	9490	9609	9707	9796	9873	9938	9992	10055	10108	10137	10151	10156	10159	10159	10159	10159	10159
2xHSD17B8:2xCBR4	4	16	93	307	541	2691	4594	5949	7101	7803	8332	8736	9082	9333	9550	9669	9762	9841	9928	9978	10047	10097	10133	10148	10154	10158	10158	10158	10158	10158
BTNL8:	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
DVL:CCDC88C	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
p-S32,S36-IkBA	33	172	378	2288	4487	5961	7116	7878	8471	8850	9131	9367	9570	9693	9785	9860	9936	9985	10052	10101	10136	10149	10155	10159	10159	10159	10159	10159	10159	10159
CNN2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
QTRT1:QTRTD1	5	16	97	489	2750	4986	6252	7097	7826	8345	8750	9090	9340	9555	9676	9769	9844	9930	9980	10049	10101	10135	10151	10156	10159	10159	10159	10159	10159	10159
LEP:p-LEPR:p-JAK2:SH2B1:p-IRS1,2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NDUFV1:4Fe-4S:FMN	16	79	258	1733	3927	5590	6753	7612	8218	8648	9014	9285	9509	9626	9723	9812	9889	9954	10008	10071	10124	10153	10167	10172	10175	10175	10175	10175	10175	10175
dCMP	19	102	1668	3989	5653	6748	7565	8197	8632	9000	9269	9491	9608	9705	9794	9871	9936	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157	10157	10157	10157
RHCG	6	273	1496	3671	5418	6667	7381	8091	8550	8943	9194	9446	9634	9743	9826	9913	9973	10040	10097	10128	10150	10155	10158	10158	10158	10158	10158	10158	10158	10158
SH3GL2	4	5	6	7	8	10	12	22	73	1463	3829	5592	6737	7557	8200	8634	8996	9267	9491	9608	9705	9794	9871	9936	9990	10053	10106	10135	10149	10154
AFBDOH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RELN	9	58	1446	3814	5576	6718	7547	8191	8634	9000	9271	9495	9612	9709	9798	9875	9940	9994	10057	10110	10139	10153	10158	10161	10161	10161	10161	10161	10161	10161
ACF	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
Sister	6	59	1451	3818	5581	6737	7568	8229	8741	9127	9399	9607	9718	9814	9907	9971	10039	10094	10128	10144	10151	10156	10157	10157	10157	10157	10157	10157	10157	10157
Brevican	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
MT1H	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
FGFR4	8	59	1446	3812	5572	6719	7537	8195	8632	8998	9269	9493	9610	9707	9796	9873	9938	9992	10055	10108	10137	10151	10156	10159	10159	10159	10159	10159	10159	10159
Ligands	36	102	1497	3865	5622	6765	7584	8220	8649	9014	9285	9509	9627	9724	9813	9889	9953	10006	10068	10118	10146	10158	10162	10165	10165	10165	10165	10165	10165	10165
